32.01,1,3500,3500.81,13.95
32.06,1,3500,3500.82,13.94
32.11,1,3500,3500.53,14.02
32.16,1,3500,3500.8,13.94
32.21,1,3500,3500.31,14.08
32.26,1,3500,3500.44,14.04
32.31,1,3500,3500.62,13.98
32.36,1,3500,3500.44,14.04
32.41,1,3500,3500.77,13.94
32.46,1,3500,3500.58,13.99
32.51,1,3500,3500.4,14.04
32.56,1,3500,3500.88,13.89
32.61,1,3500,3500.39,14.04
32.66,1,3500,3500.67,13.95
32.71,1,3500,3500.18,14.09
32.76,1,3500,3500.57,13.97
32.81,1,3500,3500.5,13.99
32.86,1,3500,3500.32,14.04
32.91,1,3500,3500.5,13.99
32.96,1,3500,3500.18,14.08
33.01,1,3500,3500.27,14.05
33.06,1,3500,3500.36,14.03
33.11,1,3500,3500.49,13.99
33.16,1,3500,3500.11,14.1
33.21,1,3500,3500.21,14.07
33.26,1,3500,3500.3,14.04
33.31,1,3500,3500.48,13.98
33.36,1,3500,3500.01,14.12
33.41,1,3500,3500.21,14.06
33.46,1,3500,3500.15,14.08
33.51,1,3500,3500.34,14.02
33.56,1,3500,3500.47,13.98
33.61,1,3500,3500.1,14.09
33.66,1,3500,3500.3,14.03
33.71,1,3500,3500.33,14.02
33.76,1,3500,3500.36,14.01
33.81,1,3500,3500.3,14.02
33.86,1,3500,3500.33,14.01
33.91,1,3500,3500.11,14.08
33.96,1,3500,3499.81,14.17
34.01,1,3500,3499.77,14.18
34.06,1,3500,3499.68,14.21
34.11,1,3500,3499.35,14.31
34.16,1,3500,3499.53,14.26
34.21,1,3500,3499.25,14.34
34.26,1,3500,3499.24,14.35
34.31,1,3500,3499.08,14.4
34.36,1,3500,3498.82,14.48
34.41,1,3500,3498.63,14.55
34.46,1,3500,3498.65,14.55
34.51,1,3500,3498.72,14.54
34.56,1,3500,3498.53,14.6
34.61,1,3500,3498.56,14.6
34.66,1,3500,3498.38,14.66
34.71,1,3500,3498.11,14.75
34.76,1,3500,3497.95,14.8
34.81,1,3500,3497.96,14.81
34.86,1,3500,3497.61,14.93
34.91,1,3500,3496.88,15.16
34.96,1,3500,3497.28,15.05
35.01,1,3500,3497.72,14.94
35.06,1,3500,3497.68,14.96
35.11,1,3500,3497.45,15.04
35.16,1,3500,3497.78,14.95
35.21,1,3500,3497.64,15.01
35.26,1,3500,3497.91,14.94
35.31,1,3500,3497.66,15.02
35.36,1,3500,3497.98,14.94
35.41,1,3500,3497.73,15.02
35.46,1,3500,3498.24,14.88
35.51,1,3500,3498.03,14.95
35.56,1,3500,3498.03,14.96
35.61,1,3500,3498.08,14.96
35.66,1,3500,3497.92,15.01
35.71,1,3500,3498.03,14.99
35.76,1,3500,3498.33,14.91
35.81,1,3500,3497.91,15.05
35.86,1,3500,3498.21,14.97
35.91,1,3500,3498.3,14.95
35.96,1,3500,3498.09,15.02
36.01,1,3500,3498.38,14.94
36.06,1,3500,3498.42,14.94
36.11,1,3500,3498.59,14.9
36.16,1,3500,3498.71,14.87
36.21,1,3500,3498.88,14.82
36.26,1,3500,3498.89,14.83
36.31,1,3500,3498.99,14.8
36.36,1,3500,3499.09,14.78
36.41,1,3500,3499.24,14.74
36.46,1,3500,3499.22,14.74
36.51,1,3500,3499.31,14.72
36.56,1,3500,3499.55,14.65
36.61,1,3500,3499.77,14.59
36.66,1,3500,3499.98,14.53
36.71,1,3500,3500.13,14.48
36.76,1,3500,3500.18,14.47
36.81,1,3500,3500.32,14.43
36.86,1,3500,3500.35,14.41
36.91,1,3500,3500.28,14.43
36.96,1,3500,3500.52,14.36
37.01,1,3500,3500.54,14.35
37.06,1,3500,3500.72,14.3
37.11,1,3500,3500.88,14.24
37.16,1,3500,3501.09,14.18
37.21,1,3500,3501.23,14.13
37.26,1,3500,3501.37,14.08
37.31,1,3500,3501.55,14.02
37.36,1,3500,3501.67,13.97
37.41,1,3500,3501.34,14.07
37.46,1,3500,3501.47,14.02
37.51,1,3500,3501.6,13.97
37.56,1,3500,3501.27,14.07
37.61,1,3500,3501.41,14.02
37.66,1,3500,3501.69,13.93
37.71,1,3500,3501.45,13.99
37.76,1,3500,3501.08,14.09
37.81,1,3500,3501.28,14.03
37.86,1,3500,3501.56,13.94
37.91,1,3500,3501.23,14.03
37.96,1,3500,3501.47,13.95
38.01,1,3500,3501.35,13.98
38.06,1,3500,3501.18,14.02
38.11,1,3500,3501.32,13.97
38.16,1,3500,3501.21,14
38.21,1,3500,3501.8,13.82
38.26,1,3500,3501.76,13.82
38.31,1,3500,3501.67,13.84
38.36,1,3500,3501.43,13.9
38.41,1,3500,3501.41,13.9
38.46,1,3500,3501.19,13.96
38.51,1,3500,3501.03,14
38.56,1,3500,3501.18,13.95
38.61,1,3500,3500.87,14.04
38.66,1,3500,3501.08,13.97
38.71,1,3500,3500.67,14.09
38.76,1,3500,3500.84,14.04
38.81,1,3500,3501.05,13.97
38.86,1,3500,3500.65,14.08
38.91,1,3500,3500.81,14.03
38.96,1,3500,3500.97,13.98
39.01,1,3500,3500.57,14.09
39.06,1,3500,3500.75,14.04
39.11,1,3500,3500.96,13.97
39.16,1,3500,3500.56,14.09
39.21,1,3500,3500.68,14.05
39.26,1,3500,3500.8,14.01
39.31,1,3500,3500.96,13.96
39.36,1,3500,3500.26,14.16
39.41,1,3500,3500.45,14.1
39.46,1,3500,3500.53,14.08
39.51,1,3500,3500.45,14.1
39.56,1,3500,3500.58,14.06
39.61,1,3500,3500.6,14.05
39.66,1,3500,3500.67,14.03
39.71,1,3500,3500.48,14.08
39.76,1,3500,3500.16,14.17
