34.90,3500.00,3569.14,74.94
34.95,3500.00,3568.94,74.66
35.00,3500.00,3568.79,74.36
35.05,3500.00,3568.40,74.13
35.10,3500.00,3568.03,73.90
35.15,3500.00,3567.38,73.76
35.20,3500.00,3566.76,73.60
35.25,3500.00,3566.67,73.30
35.30,3500.00,3566.49,73.02
35.35,3500.00,3566.11,72.80
35.40,3500.00,3566.01,72.50
35.45,3500.00,3565.66,72.27
35.50,3500.00,3565.52,71.99
35.55,3500.00,3565.00,71.82
35.60,3500.00,3564.70,71.58
35.65,3500.00,3564.21,71.40
35.70,3500.00,3563.95,71.16
35.75,3500.00,3563.35,71.02
35.80,3500.00,3563.09,70.78
35.85,3500.00,3562.58,70.62
35.90,3500.00,3562.35,70.38
35.95,3500.00,3561.99,70.17
36.00,3500.00,3561.79,69.92
36.05,3500.00,3561.40,69.73
36.10,3500.00,3561.08,69.52
36.15,3500.00,3561.42,69.11
36.20,3500.00,3560.60,69.05
36.25,3500.00,3560.12,68.89
36.30,3500.00,3559.72,68.71
36.35,3500.00,3559.28,68.55
36.40,3500.00,3559.07,68.31
36.45,3500.00,3558.66,68.14
36.50,3500.00,3558.38,67.93
36.55,3500.00,3558.21,67.69
36.60,3500.00,3557.90,67.49
36.65,3500.00,3557.25,67.40
36.70,3500.00,3556.89,67.22
36.75,3500.00,3556.55,67.04
36.80,3500.00,3556.22,66.85
36.85,3500.00,3555.76,66.71
36.90,3500.00,3555.27,66.58
36.95,3500.00,3554.76,66.45
37.00,3500.00,3554.47,66.27
37.05,3500.00,3554.35,66.03
37.10,3500.00,3554.03,65.86
37.15,3500.00,3553.43,65.77
37.20,3500.00,3553.06,65.61
37.25,3500.00,3552.55,65.50
37.30,3500.00,3551.93,65.42
37.35,3500.00,3551.63,65.25
37.40,3500.00,3550.95,65.20
37.45,3500.00,3550.80,64.99
37.50,3500.00,3550.56,64.80
37.55,3500.00,3549.98,64.72
37.60,3500.00,3549.53,64.61
37.65,3500.00,3549.16,64.48
37.70,3500.00,3548.80,64.34
37.75,3500.00,3548.26,64.25
